Unique Key,Created Date,Closed Date,Agency Name,Complaint Type,Location Type,Incident Zip,Street Name,City,Status,Borough
21585416,10-05-2011 0:00,10-05-2011 0:00,New York City Police Department,Noise - Commercial,Club/Bar/Restaurant,10019,9 AVENUE,NEW YORK,Closed,MANHATTAN
21585426,10-05-2011 0:00,10-07-2011 0:00,Department of Transportation,Street Sign - Dangling,Street,10038,PEARL STREET,NEW YORK,Closed,MANHATTAN
21585524,10-05-2011 0:00,10-10-2011 0:00,Department of Transportation,Broken Muni Meter,Street,10040,NAGLE AVENUE,NEW YORK,Closed,MANHATTAN
21585539,10-05-2011 0:00,10-05-2011 0:00,New York City Police Department,Illegal Parking,Street/Sidewalk,10024,CENTRAL PARK WEST,NEW YORK,Closed,MANHATTAN
21588885,10-05-2011 0:00,10-06-2011 0:00,Department of Environmental Protection,Noise,,10075,E 77 ST,NEW YORK,Closed,MANHATTAN
21588745,10-05-2011 0:00,10-08-2011 0:00,Department of Housing Preservation and Development,HEATING,RESIDENTIAL BUILDING,10040,OVERLOOK TERRACE,NEW YORK,Closed,MANHATTAN
21588686,10-05-2011 0:00,10-06-2011 0:00,Department of Housing Preservation and Development,HEATING,RESIDENTIAL BUILDING,10034,SEAMAN AVENUE,NEW YORK,Closed,MANHATTAN
21588200,10-05-2011 0:00,10-11-2011 0:00,Department of Housing Preservation and Development,PAINT - PLASTER,RESIDENTIAL BUILDING,10031,WEST 139 STREET,NEW YORK,Closed,MANHATTAN
21588203,10-05-2011 0:00,10-11-2011 0:00,Department of Housing Preservation and Development,PAINT - PLASTER,RESIDENTIAL BUILDING,10031,WEST 139 STREET,NEW YORK,Closed,MANHATTAN
21592397,10-06-2011 0:00,10-12-2011 0:00,Department of Transportation,Street Condition,Street,10003,EAST 2 STREET,NEW YORK,Closed,MANHATTAN
21592042,10-06-2011 0:00,10-09-2011 0:00,Department of Housing Preservation and Development,HEATING,RESIDENTIAL BUILDING,10025,WEST 107 STREET,NEW YORK,Closed,MANHATTAN
21592115,10-06-2011 0:00,10-11-2011 0:00,Department of Housing Preservation and Development,PAINT - PLASTER,RESIDENTIAL BUILDING,10033,WEST 175 STREET,NEW YORK,Closed,MANHATTAN
21582644,10-04-2011 0:00,10-11-2011 0:00,Department of Health and Mental Hygiene,Rodent,3+ Family Apt. Building,10032,AMSTERDAM AVENUE,NEW YORK,Closed,MANHATTAN
21592955,10-06-2011 0:00,10-07-2011 0:00,Department of Housing Preservation and Development,HEATING,RESIDENTIAL BUILDING,10019,WEST 49 STREET,NEW YORK,Closed,MANHATTAN
21592956,10-06-2011 0:00,10-12-2011 0:00,Department of Housing Preservation and Development,NONCONST,RESIDENTIAL BUILDING,10033,ST NICHOLAS AVENUE,NEW YORK,Closed,MANHATTAN
21592971,10-06-2011 0:00,10-09-2011 0:00,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,RESIDENTIAL BUILDING,10029,EAST 112 STREET,NEW YORK,Closed,MANHATTAN
21592974,10-06-2011 0:00,10-09-2011 0:00,Department of Housing Preservation and Development,PAINT - PLASTER,RESIDENTIAL BUILDING,10016,MADISON AVENUE,NEW YORK,Closed,MANHATTAN
21593146,10-06-2011 0:00,10-12-2011 0:00,Department of Housing Preservation and Development,HEATING,RESIDENTIAL BUILDING,10014,CARMINE STREET,NEW YORK,Closed,MANHATTAN
21592639,10-06-2011 0:00,10-12-2011 0:00,Department of Housing Preservation and Development,HEATING,RESIDENTIAL BUILDING,10002,HENRY STREET,NEW YORK,Closed,MANHATTAN
21593244,10-06-2011 0:00,10-06-2011 0:00,New York City Police Department,Noise - Vehicle,Street/Sidewalk,10012,KENMARE STREET,NEW YORK,Closed,MANHATTAN
21593256,10-06-2011 0:00,10-06-2011 0:00,Bureau of Fire Prevention - Highrise Unit - Inspections,EAP Inspection - F59,Street Address,10020,AVENUE OF THE AMERICAS,NEW YORK,Closed,MANHATTAN
21593268,10-06-2011 0:00,10-06-2011 0:00,New York City Police Department,Noise - Commercial,Club/Bar/Restaurant,10014,7 AVENUE SOUTH,NEW YORK,Closed,MANHATTAN
21593391,10-06-2011 0:00,10-06-2011 0:00,New York City Police Department,Blocked Driveway,Street/Sidewalk,10035,MADISON AVENUE,NEW YORK,Closed,MANHATTAN
21591625,10-06-2011 0:00,10-12-2011 0:00,Department of Transportation,Street Condition,Street,10031,WEST 142 STREET,NEW YORK,Closed,MANHATTAN
21591731,10-06-2011 0:00,10-12-2011 0:00,Department of Housing Preservation and Development,HEATING,RESIDENTIAL BUILDING,10032,BROADWAY,NEW YORK,Closed,MANHATTAN
21591627,10-06-2011 0:00,10-12-2011 0:00,Department of Transportation,Street Condition,Street,10031,WEST 146 STREET,NEW YORK,Closed,MANHATTAN
21591777,10-06-2011 0:00,10/13/2011 12:00 AM,Department of Environmental Protection,Water System,,10018,7 AVENUE,NEW YORK,Started,MANHATTAN
21588576,10-05-2011 0:00,10-06-2011 0:00,New York City Police Department,Noise - Street/Sidewalk,Street/Sidewalk,10040,WEST 190 STREET,NEW YORK,Closed,MANHATTAN
21588586,10-05-2011 0:00,10-05-2011 0:00,New York City Police Department,Noise - Commercial,Club/Bar/Restaurant,10009,1 AVENUE,NEW YORK,Closed,MANHATTAN
21588590,10-05-2011 0:00,10-05-2011 0:00,New York City Police Department,Noise - Commercial,Club/Bar/Restaurant,10013,HESTER STREET,NEW YORK,Closed,MANHATTAN
21581532,10-04-2011 0:00,10-06-2011 0:00,Bureau of Fire Prevention - Highrise Unit - Inspections,Fire Safety Director - F58,Street Address,10002,RIVINGTON STREET,NEW YORK,Closed,MANHATTAN
21583351,10-04-2011 0:00,10-07-2011 0:00,Department of Housing Preservation and Development,HEATING,RESIDENTIAL BUILDING,10031,BROADWAY,NEW YORK,Closed,MANHATTAN
21583369,10-04-2011 0:00,10-09-2011 0:00,Department of Housing Preservation and Development,HEATING,RESIDENTIAL BUILDING,10021,EAST 69 STREET,NEW YORK,Closed,MANHATTAN
21587714,10-05-2011 0:00,10-11-2011 0:00,Department of Housing Preservation and Development,PLUMBING,RESIDENTIAL BUILDING,10031,WEST 139 STREET,NEW YORK,Closed,MANHATTAN
21587528,10-05-2011 0:00,10-05-2011 0:00,New York City Police Department,Vending,Street/Sidewalk,10001,WEST 34 STREET,NEW YORK,Closed,MANHATTAN
21590827,10-04-2011 0:00,10-06-2011 0:00,Department of Buildings,General Construction/Plumbing,,10038,FULTON STREET,NEW YORK,Closed,MANHATTAN
21590828,10-05-2011 0:00,10-05-2011 0:00,Department of Buildings,Special Projects Inspection Team (SPIT),,10010,EAST 26 STREET,NEW YORK,Closed,MANHATTAN
21590831,10-05-2011 0:00,10-05-2011 0:00,Department of Buildings,BEST/Site Safety,,10019,WEST 53 STREET,NEW YORK,Closed,MANHATTAN
21590219,10-05-2011 0:00,10-07-2011 0:00,Department of Housing Preservation and Development,HEATING,RESIDENTIAL BUILDING,10040,ARDEN STREET,NEW YORK,Closed,MANHATTAN
21590617,10-05-2011 0:00,10-06-2011 0:00,Department of Consumer Affairs,Consumer Complaint,,10029,2 AVENUE,NEW YORK,Closed,MANHATTAN
21590631,10-05-2011 0:00,10-06-2011 0:00,New York City Police Department,Urinating in Public,Street/Sidewalk,10035,EAST 127 STREET,NEW YORK,Closed,MANHATTAN
21590347,10-05-2011 0:00,10-06-2011 0:00,New York City Police Department,Bike/Roller/Skate Chronic,Street/Sidewalk,10019,COLUMBUS CIRCLE,NEW YORK,Closed,MANHATTAN
21590360,10-05-2011 0:00,10-06-2011 0:00,Department of Transportation,Broken Muni Meter,Street,10024,WEST 86 STREET,NEW YORK,Closed,MANHATTAN
21590545,10-05-2011 0:00,10-05-2011 0:00,New York City Police Department,Noise - Commercial,Store/Commercial,10028,EAST 86 STREET,NEW YORK,Closed,MANHATTAN
21590562,10-05-2011 0:00,10-10-2011 0:00,Department of Transportation,Broken Muni Meter,Street,10020,WEST 51 STREET,NEW YORK,Closed,MANHATTAN
21586358,10-05-2011 0:00,10-06-2011 0:00,New York City Police Department,Noise - Commercial,Club/Bar/Restaurant,10033,WEST 183 STREET,NEW YORK,Closed,MANHATTAN
21586372,10-05-2011 0:00,10-05-2011 0:00,New York City Police Department,Noise - Commercial,Club/Bar/Restaurant,10022,SECOND AVENUE,NEW YORK,Closed,MANHATTAN
21586374,10-05-2011 0:00,10/14/2011 12:00 AM,Department of Transportation,Broken Muni Meter,Street,10020,WEST 51 STREET,NEW YORK,Closed,MANHATTAN
21586376,10-05-2011 0:00,10-10-2011 0:00,Department of Transportation,Broken Muni Meter,Street,10019,5 AVENUE,NEW YORK,Closed,MANHATTAN
21586377,10-05-2011 0:00,10-12-2011 0:00,Department of Health and Mental Hygiene,Rodent,3+ Family Apt. Building,10128,EAST 94 STREET,NEW YORK,Closed,MANHATTAN
21586379,10-06-2011 0:00,10-06-2011 0:00,New York City Police Department,Noise - Commercial,Club/Bar/Restaurant,10014,GROVE STREET,NEW YORK,Closed,MANHATTAN
21583583,10-04-2011 0:00,10-05-2011 0:00,Department of Transportation,Broken Muni Meter,Street,10022,EAST 53 STREET,NEW YORK,Closed,MANHATTAN
21583806,10-04-2011 0:00,10-06-2011 0:00,Department of Transportation,Street Sign - Missing,Street,10004,BROAD STREET,NEW YORK,Closed,MANHATTAN
21582652,10-05-2011 0:00,10-05-2011 0:00,New York City Police Department,Illegal Parking,Street/Sidewalk,10036,WEST 48 STREET,NEW YORK,Closed,MANHATTAN
21582878,10-04-2011 0:00,10-07-2011 0:00,Department of Housing Preservation and Development,HEATING,RESIDENTIAL BUILDING,10040,ARDEN STREET,NEW YORK,Closed,MANHATTAN
21582677,10-04-2011 0:00,10-12-2011 0:00,Department of Transportation,Street Condition,Street,10022,EAST 57 STREET,NEW YORK,Closed,MANHATTAN
21582679,10-04-2011 0:00,10-04-2011 0:00,New York City Police Department,Traffic,Street/Sidewalk,10022,EAST 59 STREET,NEW YORK,Closed,MANHATTAN
21583902,10-05-2011 0:00,10-08-2011 0:00,Department of Housing Preservation and Development,HEATING,RESIDENTIAL BUILDING,10024,RIVERSIDE DRIVE,NEW YORK,Closed,MANHATTAN
21584558,10-05-2011 0:00,10-05-2011 0:00,New York City Police Department,Illegal Parking,Street/Sidewalk,10013,LAFAYETTE STREET,NEW YORK,Closed,MANHATTAN
21584560,10-05-2011 0:00,10-05-2011 0:00,New York City Police Department,Illegal Parking,Street/Sidewalk,10018,WEST 38 STREET,NEW YORK,Closed,MANHATTAN
21584420,10-05-2011 0:00,10-05-2011 0:00,New York City Police Department,Noise - Vehicle,Street/Sidewalk,10032,WEST 161 STREET,NEW YORK,Closed,MANHATTAN
21584442,10-05-2011 0:00,10/14/2011 12:00 AM,Department of Transportation,Broken Muni Meter,Street,10028,1 AVENUE,NEW YORK,Closed,MANHATTAN
21585124,10-05-2011 0:00,10-05-2011 0:00,BCC - Manhattan,Missed Collection (All Materials),Sidewalk,10013,WASHINGTON STREET,NEW YORK,Closed,MANHATTAN
21585128,10-05-2011 0:00,10-05-2011 0:00,BCC - Manhattan,Derelict Bicycle,Street,10003,5 AVENUE,NEW YORK,Closed,MANHATTAN
21585129,10-05-2011 0:00,10-06-2011 0:00,BCC - Manhattan,Sanitation Condition,Street,10014,CARMINE STREET,NEW YORK,Closed,MANHATTAN
21585444,10-05-2011 0:00,10-06-2011 0:00,New York City Police Department,Noise - Street/Sidewalk,Street/Sidewalk,10031,AMSTERDAM AVENUE,NEW YORK,Closed,MANHATTAN
21585481,10-05-2011 0:00,10-07-2011 0:00,Exemption Unit,DOF Parking - Tax Exemption,Address,10010,1 AVENUE,NEW YORK,Closed,MANHATTAN
21585484,10-05-2011 0:00,10-05-2011 0:00,3-1-1 Call Center,Noise Survey,Street/Sidewalk,10007,CHAMBERS STREET,NEW YORK,Closed,MANHATTAN
21585559,10-05-2011 0:00,10-07-2011 0:00,Bureau of Fire Prevention - Highrise Unit - Inspections,Fire Safety Director - F58,Street Address,10036,TIMES SQUARE,NEW YORK,Closed,MANHATTAN
21585786,10-05-2011 0:00,10-06-2011 0:00,Department of Housing Preservation and Development,HEATING,RESIDENTIAL BUILDING,10040,WEST 193 STREET,NEW YORK,Closed,MANHATTAN
21585732,10-05-2011 0:00,10/14/2011 12:00 AM,Department of Health and Mental Hygiene,Indoor Air Quality,3+ Family Apartment Building,10009,EAST 7 STREET,NEW YORK,Closed,MANHATTAN
21585736,10-05-2011 0:00,10-06-2011 0:00,New York City Police Department,Illegal Parking,Street/Sidewalk,10012,BROADWAY,NEW YORK,Closed,MANHATTAN
21585737,10-05-2011 0:00,10-05-2011 0:00,New York City Police Department,Noise - Commercial,Club/Bar/Restaurant,10003,EAST 11 STREET,NEW YORK,Closed,MANHATTAN
21588973,10-05-2011 0:00,10-05-2011 0:00,BCC - Manhattan,Missed Collection (All Materials),Sidewalk,10014,WEST STREET,NEW YORK,Closed,MANHATTAN
21588762,10-05-2011 0:00,10-09-2011 0:00,Department of Housing Preservation and Development,HEATING,RESIDENTIAL BUILDING,10009,1 AVENUE,NEW YORK,Closed,MANHATTAN
21581581,10-04-2011 0:00,10-04-2011 0:00,New York City Police Department,Illegal Parking,Street/Sidewalk,10025,WEST 96 STREET,NEW YORK,Closed,MANHATTAN
21581596,10-04-2011 0:00,10-05-2011 0:00,Bureau of Fire Prevention - Highrise Unit - Inspections,EAP Inspection - F59,Street Address,10017,EAST 43 STREET,NEW YORK,Closed,MANHATTAN
21581601,10-05-2011 0:00,10-05-2011 0:00,New York City Police Department,Noise - Commercial,Club/Bar/Restaurant,10019,WEST 51 STREET,NEW YORK,Closed,MANHATTAN
21583391,10-04-2011 0:00,10-08-2011 0:00,Department of Housing Preservation and Development,HEATING,RESIDENTIAL BUILDING,10016,2 AVENUE,NEW YORK,Closed,MANHATTAN
21583394,10-04-2011 0:00,10-07-2011 0:00,Department of Housing Preservation and Development,HEATING,RESIDENTIAL BUILDING,10035,5 AVENUE,NEW YORK,Closed,MANHATTAN
21593683,10-06-2011 0:00,10-12-2011 0:00,Department of Housing Preservation and Development,PLUMBING,RESIDENTIAL BUILDING,10029,EAST 112 STREET,NEW YORK,Closed,MANHATTAN
21593703,10-06-2011 0:00,10-09-2011 0:00,Department of Housing Preservation and Development,HEATING,RESIDENTIAL BUILDING,10032,WEST 164 STREET,NEW YORK,Closed,MANHATTAN
21593255,10-06-2011 0:00,10-06-2011 0:00,New York City Police Department,Illegal Parking,Street/Sidewalk,10035,EAST 117 STREET,NEW YORK,Closed,MANHATTAN
21596050,10-06-2011 0:00,10-06-2011 0:00,BCC - Manhattan,Missed Collection (All Materials),Sidewalk,10002,BOWERY,NEW YORK,Closed,MANHATTAN
21596565,10-06-2011 0:00,10-07-2011 0:00,New York City Police Department,Noise - Commercial,Club/Bar/Restaurant,10002,ESSEX STREET,NEW YORK,Closed,MANHATTAN
21595759,10-06-2011 0:00,10-12-2011 0:00,Department of Buildings,General Construction/Plumbing,,10011,WEST 16 STREET,NEW YORK,Closed,MANHATTAN
21595939,10-06-2011 0:00,10-12-2011 0:00,Department of Housing Preservation and Development,HEATING,RESIDENTIAL BUILDING,10128,LEXINGTON AVENUE,NEW YORK,Closed,MANHATTAN
21596094,10-06-2011 0:00,10-06-2011 0:00,Department of Housing Preservation and Development,HEATING,RESIDENTIAL BUILDING,10033,WEST 184 STREET,NEW YORK,Closed,MANHATTAN
21596338,10-06-2011 0:00,10-07-2011 0:00,New York City Police Department,Noise - Street/Sidewalk,Street/Sidewalk,10034,RIVERSIDE DRIVE,NEW YORK,Closed,MANHATTAN
21596343,10-06-2011 0:00,10-07-2011 0:00,Department of Transportation,Street Condition,Street,10003,EAST 6 STREET,NEW YORK,Closed,MANHATTAN
21582341,10-04-2011 0:00,10-07-2011 0:00,Department of Housing Preservation and Development,HEATING,RESIDENTIAL BUILDING,10014,PERRY STREET,NEW YORK,Closed,MANHATTAN
21582203,10-04-2011 0:00,10-05-2011 0:00,Department of Housing Preservation and Development,HEATING,RESIDENTIAL BUILDING,10029,EAST 115 STREET,NEW YORK,Closed,MANHATTAN
21589926,10-05-2011 0:00,10-06-2011 0:00,BCC - Manhattan,Litter Basket / Request,Sidewalk,10029,5 AVENUE,NEW YORK,Closed,MANHATTAN
21589267,10-05-2011 0:00,10-06-2011 0:00,Department of Transportation,Broken Muni Meter,Street,10013,DUANE STREET,NEW YORK,Closed,MANHATTAN
21589268,10-05-2011 0:00,10-05-2011 0:00,New York City Police Department,Noise - Street/Sidewalk,Street/Sidewalk,10036,10 AVENUE,NEW YORK,Closed,MANHATTAN
21589361,10-05-2011 0:00,10-05-2011 0:00,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,3+ Family Mixed Use Building,10016,EAST 40 STREET,NEW YORK,Closed,MANHATTAN
21589071,10-05-2011 0:00,10-08-2011 0:00,Department of Housing Preservation and Development,HEATING,RESIDENTIAL BUILDING,10033,CABRINI BOULEVARD,NEW YORK,Closed,MANHATTAN
21588598,10-05-2011 0:00,10/13/2011 12:00 AM,Department of Health and Mental Hygiene,Rodent,3+ Family Apt. Building,10009,EAST 10 STREET,NEW YORK,Closed,MANHATTAN
21587850,10-05-2011 0:00,10-05-2011 0:00,Department of Environmental Protection,Asbestos,,10032,AMSTERDAM AVE,NEW YORK,Closed,MANHATTAN
21587873,10-05-2011 0:00,10-06-2011 0:00,Department of Environmental Protection,Noise,,10014,W 10 ST,NEW YORK,Closed,MANHATTAN
21587316,10-05-2011 0:00,10-06-2011 0:00,New York City Police Department,Noise - Park,Park/Playground,10006,BROADWAY,NEW YORK,Closed,MANHATTAN
21587321,10-05-2011 0:00,10-05-2011 0:00,New York City Police Department,Homeless Encampment,Residential Building/House,10002,STANTON STREET,NEW YORK,Closed,MANHATTAN
21590232,10-05-2011 0:00,10-05-2011 0:00,New York City Police Department,Vending,Store/Commercial,10011,WEST 19 STREET,NEW YORK,Closed,MANHATTAN
21590650,10-05-2011 0:00,10-06-2011 0:00,Bureau of Fire Prevention - Highrise Unit - Inspections,EAP Inspection - F59,Street Address,10017,PARK AVENUE,NEW YORK,Closed,MANHATTAN
21590371,10-06-2011 0:00,10-06-2011 0:00,New York City Police Department,Noise - Commercial,Club/Bar/Restaurant,10002,ORCHARD STREET,NEW YORK,Closed,MANHATTAN
21590376,10-05-2011 0:00,10-06-2011 0:00,New York City Police Department,Noise - Vehicle,Street/Sidewalk,10026,WEST 114 STREET,NEW YORK,Closed,MANHATTAN
21589982,10-04-2011 0:00,10-05-2011 0:00,BCC - Manhattan,Other Enforcement,Sidewalk,10075,YORK AVENUE,NEW YORK,Closed,MANHATTAN
21590085,10-04-2011 0:00,10-11-2011 0:00,Department of Transportation,Street Condition,,10011,WEST 14 STREET,NEW YORK,Closed,MANHATTAN
21590088,10-05-2011 0:00,10-10-2011 0:00,Department of Transportation,Street Condition,,10034,PAYSON AVENUE,NEW YORK,Closed,MANHATTAN
21590118,10-05-2011 0:00,10-11-2011 0:00,Department of Housing Preservation and Development,NONCONST,RESIDENTIAL BUILDING,10029,EAST 109 STREET,NEW YORK,Closed,MANHATTAN
21589895,10-05-2011 0:00,10-12-2011 0:00,Department of Buildings,General Construction/Plumbing,,10009,EAST 7 STREET,NEW YORK,Closed,MANHATTAN
21592051,10-06-2011 0:00,10-12-2011 0:00,Department of Housing Preservation and Development,PAINT - PLASTER,RESIDENTIAL BUILDING,10027,FREDERICK DOUGLASS BOULEVARD,NEW YORK,Closed,MANHATTAN
21592054,10-06-2011 0:00,10-07-2011 0:00,Department of Housing Preservation and Development,HEATING,RESIDENTIAL BUILDING,10019,WEST 54 STREET,NEW YORK,Closed,MANHATTAN
21592530,10-06-2011 0:00,10-06-2011 0:00,New York City Police Department,Noise - Commercial,Club/Bar/Restaurant,10036,WEST 48 STREET,NEW YORK,Closed,MANHATTAN
21592541,10-06-2011 0:00,10-12-2011 0:00,Department of Transportation,Street Condition,Street,10065,EAST 66 STREET,NEW YORK,Closed,MANHATTAN
21592252,10-06-2011 0:00,10-11-2011 0:00,School - PS 116 Mary Lindley Murray,School Maintenance,School,10016,EAST 33 STREET,NEW YORK,Closed,MANHATTAN
21592129,10-06-2011 0:00,10-07-2011 0:00,Department of Housing Preservation and Development,HEATING,RESIDENTIAL BUILDING,10040,ARDEN STREET,NEW YORK,Closed,MANHATTAN
21583808,10-04-2011 0:00,10-05-2011 0:00,Department of Consumer Affairs,Consumer Complaint,,10035,1 AVENUE,NEW YORK,Closed,MANHATTAN
21583813,10-04-2011 0:00,10-05-2011 0:00,Taxi and Limousine Commission,Taxi Complaint,,10022,PARK AVENUE,NEW YORK,Closed,MANHATTAN
21583820,10-04-2011 0:00,10-05-2011 0:00,Department of Transportation,Broken Muni Meter,Street,10075,EAST 80 STREET,NEW YORK,Closed,MANHATTAN
21583447,10-04-2011 0:00,10-09-2011 0:00,Department of Housing Preservation and Development,PAINT - PLASTER,RESIDENTIAL BUILDING,10003,EAST 11 STREET,NEW YORK,Closed,MANHATTAN
21583450,10-04-2011 0:00,10-09-2011 0:00,Department of Housing Preservation and Development,HEATING,RESIDENTIAL BUILDING,10033,ST NICHOLAS AVENUE,NEW YORK,Closed,MANHATTAN
21583454,10-04-2011 0:00,10-08-2011 0:00,Department of Housing Preservation and Development,HEATING,RESIDENTIAL BUILDING,10033,BENNETT AVENUE,NEW YORK,Closed,MANHATTAN
21581607,10-04-2011 0:00,10-05-2011 0:00,Department of Transportation,Broken Muni Meter,Street,10017,EAST 43 STREET,NEW YORK,Closed,MANHATTAN
21582309,10-04-2011 0:00,10-10-2011 0:00,Department of Transportation,Street Condition,,10019,WEST 49 STREET,NEW YORK,Closed,MANHATTAN
21582216,10-04-2011 0:00,10-05-2011 0:00,BCC - Manhattan,Sanitation Condition,Street,10024,WEST 85 STREET,NEW YORK,Closed,MANHATTAN
21582264,10-04-2011 0:00,10-05-2011 0:00,Department of Housing Preservation and Development,HEATING,RESIDENTIAL BUILDING,10035,EAST 125 STREET,NEW YORK,Closed,MANHATTAN
21584252,10-05-2011 0:00,10-09-2011 0:00,Department of Housing Preservation and Development,HEATING,RESIDENTIAL BUILDING,10128,EAST 88 STREET,NEW YORK,Closed,MANHATTAN
21584354,10-05-2011 0:00,10-07-2011 0:00,Department of Housing Preservation and Development,HEATING,RESIDENTIAL BUILDING,10013,HARRISON STREET,NEW YORK,Closed,MANHATTAN
21584585,10-06-2011 0:00,10-06-2011 0:00,New York City Police Department,Noise - Street/Sidewalk,Street/Sidewalk,10036,WEST 47 STREET,NEW YORK,Closed,MANHATTAN
21584447,10-05-2011 0:00,10-06-2011 0:00,Department for the Aging,Senior Center Complaint,Senior Center,10003,EAST 12 STREET,NEW YORK,Closed,MANHATTAN
